CP;Provincia;Localidad;Cod_Provincia;
1657;Buenos Aires;Pablo Podesta;1;
1657;Buenos Aires;Remedios De Escalada - Tres De Febrero;1;
1659;Buenos Aires;Campo De Mayo;1;
1660;Buenos Aires;Jose Clemente Paz;1;
1661;Buenos Aires;Bella Vista;1;
1662;Buenos Aires;Muñiz;1;
1663;Buenos Aires;San Miguel;1;
1664;Buenos Aires;Manuel Alberti;1;
1664;Buenos Aires;Trujui;1;
1665;Buenos Aires;Jose Clemente Paz;1;
1666;Buenos Aires;Jose Clemente Paz;1;
1667;Buenos Aires;Alberti;1;
1667;Buenos Aires;Tortuguitas;1;
1669;Buenos Aires;Del Viso;1;
1670;Buenos Aires;Nordelta Tigre;1;
1672;Buenos Aires;Villa Lynch;1;
1674;Buenos Aires;Villa Saenz Peña;1;
1675;Buenos Aires;Villa Raffo;1;
1676;Buenos Aires;Santos Lugares;1;
1678;Buenos Aires;Caseros;1;
1682;Buenos Aires;Martin Coronado;1;
1682;Buenos Aires;Villa Bosch;1;
1683;Buenos Aires;Martin Coronado;1;
1684;Buenos Aires;Ciudad Jardin Del Palomar;1;
1684;Buenos Aires;El Palomar;1;
1685;Buenos Aires;Ciudad Jardin El Palomar;1;
1685;Buenos Aires;El Palomar;1;
1686;Buenos Aires;Hurlingham;1;
1686;Buenos Aires;William Morris;1;
1687;Buenos Aires;Pablo Podesta;1;
1688;Buenos Aires;Villa Santos Tesei;1;
1688;Buenos Aires;Villa Tesey;1;
1689;Buenos Aires;Remedios De Escalada;1;
1689;Buenos Aires;Villa Tessei;1;
1690;Buenos Aires;Once De Setiembre;1;
1691;Buenos Aires;Churruca;1;
1692;Buenos Aires;El Libertador;1;
1701;Buenos Aires;Ciudadela;1;
1702;Buenos Aires;Ciudadela;1;
1703;Buenos Aires;Jose Ingenieros;1;
1704;Buenos Aires;Ramos Mejia;1;
1706;Buenos Aires;Haedo;1;
1707;Buenos Aires;Domingo Faustino Sarmiento;1;
1708;Buenos Aires;Moron;1;
1710;Buenos Aires;Castelar;1;
1712;Buenos Aires;Castelar;1;
1713;Buenos Aires;Villa Gobernador Udaondo;1;
1714;Buenos Aires;Ituzaingo;1;
1715;Buenos Aires;Barrio Parque Leloir;1;
1716;Buenos Aires;Libertad;1;
1717;Buenos Aires;General Rodriguez;1;
1718;Buenos Aires;San Antonio De Padua;1;
1721;Buenos Aires;Parque San Martin;1;
1722;Buenos Aires;Merlo;1;
1723;Buenos Aires;Agustin Ferrari;1;
1723;Buenos Aires;Mariano Acosta;1;
1724;Buenos Aires;Mariano Acosta;1;
1727;Buenos Aires;Marcos Paz;1;
1731;Buenos Aires;Villars;1;
1733;Buenos Aires;Plomer;1;
1735;Buenos Aires;9 De Abril;1;
1735;Buenos Aires;El Durazno;1;
1736;Buenos Aires;Trujui;1;
1737;Buenos Aires;Kilometro 77;1;
1737;Buenos Aires;Km 77;1;
1737;Buenos Aires;La Choza;1;
1738;Buenos Aires;La Reja;1;
1739;Buenos Aires;Estacion General Hornos;1;
1740;Buenos Aires;Cuartel V;1;
1741;Buenos Aires;Enrique Fynn;1;
1741;Buenos Aires;General Hornos;1;
1741;Buenos Aires;General Las Heras;1;
1741;Buenos Aires;Kilometro 79;1;
1741;Buenos Aires;Lozano;1;
1741;Buenos Aires;Parada Km 76;1;
1741;Buenos Aires;Plomer;1;
1741;Buenos Aires;Speratti;1;
1742;Buenos Aires;Paso Del Rey;1;
1743;Buenos Aires;Moreno;1;
1744;Buenos Aires;Moreno;1;
1745;Buenos Aires;La Reja;1;
1746;Buenos Aires;Francisco Alvarez;1;
1747;Buenos Aires;General Rodriguez;1;
1748;Buenos Aires;General Rodriguez;1;
1748;Buenos Aires;Las Malvinas;1;
1749;Buenos Aires;General Rodriguez;1;
1750;Buenos Aires;Las Malvinas;1;
1751;Buenos Aires;Villa Insuperable;1;
1752;Buenos Aires;Lomas Del Mirador;1;
1753;Buenos Aires;Villa Luzuriaga;1;
1754;Buenos Aires;San Justo;1;
1755;Buenos Aires;Rafael Castillo;1;
1756;Buenos Aires;Isidro Casnova;1;
1757;Buenos Aires;Gregorio De La Ferrere;1;
1757;Buenos Aires;Gregorio De Laferrere;1;
1758;Buenos Aires;Gonzalez Catan;1;
1759;Buenos Aires;Gonzalez Catan;1;
1761;Buenos Aires;Pontevedra;1;
1763;Buenos Aires;Virrey Del Pino;1;
1764;Buenos Aires;Virrey Del Pino;1;
1765;Buenos Aires;Isidro Casanova;1;
1766;Buenos Aires;Tablada;1;
1768;Buenos Aires;Ciudad De Eduardo Madero;1;
1768;Buenos Aires;Ciudad Madero;1;
1770;Buenos Aires;Aldo Bonzi;1;
1770;Buenos Aires;Tapiales;1;
1771;Buenos Aires;Mercado Central;1;
1772;Buenos Aires;Villa Celina;1;
1773;Buenos Aires;Ingeniero Budge;1;
1774;Buenos Aires;La Salada;1;
1776;Buenos Aires;9 De Abril;1;
1776;Buenos Aires;Villa Transradio;1;
1778;Buenos Aires;Ciudad Evita;1;
1780;Buenos Aires;B Nuestra Señora De La Paz;1;
1781;Buenos Aires;Barrio Santa Catalina;1;
1782;Buenos Aires;M Paz Barrio Martin Fierro;1;
1783;Buenos Aires;M Paz Barrio La Lonja;1;
1784;Buenos Aires;M Paz Barrio La Milagrosa;1;
1785;Buenos Aires;Aldo Bonzi;1;
1786;Buenos Aires;20 De Junio;1;
1787;Buenos Aires;M Paz Barrio El Moro;1;
1788;Buenos Aires;M Paz Barrio Urioste;1;
1789;Buenos Aires;B Sarmiento Don Rolando;1;
1789;Buenos Aires;Barrio Sarmiento Don Rolando;1;
1790;Buenos Aires;M Paz Barrio El Martillo;1;
1791;Buenos Aires;M Paz Barrio Bernasconi;1;
1792;Buenos Aires;Barrio Los Aromos San Patricio;1;
1793;Buenos Aires;Barrio El Zorzal;1;
1793;Buenos Aires;Marcos Paz B El Zorzal;1;
1801;Buenos Aires;Canning;1;
1802;Buenos Aires;Aeropuerto Ezeiza;1;
1803;Buenos Aires;La Union;1;
1804;Buenos Aires;Ezeiza;1;
1804;Buenos Aires;Union Ferroviaria;1;
1805;Buenos Aires;El Jaguel;1;
1806;Buenos Aires;Canning;1;
1806;Buenos Aires;Tristan Suarez;1;
1807;Buenos Aires;Canning;1;
1808;Buenos Aires;Vicente Casares;1;
1809;Buenos Aires;Maximo Paz;1;
1809;Buenos Aires;Temperley;1;
1811;Buenos Aires;Alejandro Petion;1;
1812;Buenos Aires;Carlos Spegazzini;1;
1812;Buenos Aires;Maximo Paz;1;
1813;Buenos Aires;Carlos Spegazzini;1;
1814;Buenos Aires;Cañuelas;1;
1815;Buenos Aires;Uribelarrea;1;
1816;Buenos Aires;Colonia Santa Rosa;1;
1816;Buenos Aires;Los Aromos;1;
1816;Buenos Aires;Ruta 205 Kilometro 57;1;
1816;Buenos Aires;Ruta 3 Kilometro 75 700;1;
1816;Buenos Aires;Villa Adriana;1;
1821;Buenos Aires;Banfield;1;
1822;Buenos Aires;Valentin Alsina;1;
1822;Buenos Aires;Villa Caraza;1;
1822;Buenos Aires;Villa Diamante;1;
1823;Buenos Aires;Gerli;1;
1824;Buenos Aires;Lanus;1;
1825;Buenos Aires;Monte Chingolo;1;
1826;Buenos Aires;Remedios De Escalada;1;
1827;Buenos Aires;Banfield;1;
1828;Buenos Aires;Banfield;1;
1829;Buenos Aires;Villa Albertina;1;
1831;Buenos Aires;Villa Fiorito;1;
1832;Buenos Aires;Lomas De Zamora;1;
1833;Buenos Aires;Turdera;1;
1834;Buenos Aires;Temperley;1;
1835;Buenos Aires;America Unida;1;
1835;Buenos Aires;Temperley;1;
1836;Buenos Aires;Llavallol;1;
1837;Buenos Aires;Sourigues;1;
1838;Buenos Aires;Luis Guillon;1;
1839;Buenos Aires;9 De Abril;1;
1840;Buenos Aires;Ezpeleta Oeste;1;
1841;Buenos Aires;Monte Grande;1;
1842;Buenos Aires;El Jaguel;1;
1842;Buenos Aires;Esteban Echeverria;1;
1842;Buenos Aires;Monte Grande;1;
1843;Buenos Aires;Solano;1;
1844;Buenos Aires;San Jose;1;
1845;Buenos Aires;Jose Marmol;1;
1846;Buenos Aires;Adrogue;1;
1846;Buenos Aires;Almirante Brown;1;
1846;Buenos Aires;San Jose;1;
1847;Buenos Aires;Rafael Calzada;1;
1848;Buenos Aires;Ministro Rivadavia;1;
1849;Buenos Aires;Claypole;1;
1850;Buenos Aires;Barrio Don Orione;1;
1851;Buenos Aires;Malvinas Argentinas;1;
1852;Buenos Aires;Burzaco;1;
1853;Buenos Aires;Villa Vatteone;1;
1854;Buenos Aires;Longchamps;1;
1855;Buenos Aires;Villa La Florida;1;
1856;Buenos Aires;Glew;1;
1857;Buenos Aires;Pereyra;1;
1858;Buenos Aires;Villa Numancia;1;
1859;Buenos Aires;Gobernador Costa;1;
1860;Buenos Aires;Villa España;1;
1861;Buenos Aires;Platanos;1;
1862;Buenos Aires;Guernica;1;
1863;Buenos Aires;Zeballos;1;
1864;Buenos Aires;Alejandro Korn;1;
1865;Buenos Aires;San Vicente;1;
1866;Buenos Aires;El Pampero;1;
1867;Buenos Aires;Santa Rosa;1;
1868;Buenos Aires;Piñeyro;1;
1869;Buenos Aires;Gerli;1;
1870;Buenos Aires;Avellaneda;1;
1871;Buenos Aires;Dock Sud;1;
1872;Buenos Aires;Sarandi;1;
1873;Buenos Aires;Crucesita;1;
1874;Buenos Aires;Villa Dominico;1;
1875;Buenos Aires;Wilde;1;
1876;Buenos Aires;Bernal Este;1;
1876;Buenos Aires;Bernal Oeste;1;
1876;Buenos Aires;Quilmes;1;
1877;Buenos Aires;Don Bosco;1;
1878;Buenos Aires;Quilmes;1;
1879;Buenos Aires;Quilmes Oeste;1;
1880;Buenos Aires;Berazategui;1;
1881;Buenos Aires;San Francisco Solano;1;
1881;Buenos Aires;Villa La Florida;1;
1882;Buenos Aires;Ezpeleta Este;1;
1883;Buenos Aires;Bernal Oeste;1;
1884;Buenos Aires;Berazategui;1;
1885;Buenos Aires;Guillermo E Hudson;1;
1886;Buenos Aires;Ranelagh;1;
1887;Buenos Aires;Florencio Varela;1;
1888;Buenos Aires;Florencio Varela;1;
1889;Buenos Aires;Bosques;1;
1889;Buenos Aires;Km. 40;1;
1890;Buenos Aires;Jose Maria Gutierrez;1;
1891;Buenos Aires;Ingeniero Allan;1;
1892;Buenos Aires;Villa Brown;1;
1893;Buenos Aires;Centro Agricola El Pato;1;
1894;Buenos Aires;Pereyra;1;
1894;Buenos Aires;Villa Elisa;1;
1895;Buenos Aires;Arturo Segui;1;
1896;Buenos Aires;City Bell;1;
1897;Buenos Aires;Gonnet;1;
1897;Buenos Aires;Manuel B Gonnet;1;
1898;Buenos Aires;Gonnet;1;
1898;Buenos Aires;Joaquin Gorina;1;
1900;Buenos Aires;La Plata;1;
1900;Buenos Aires;Los Hornos;1;
1900;Buenos Aires;Tolosa;1;
1901;Buenos Aires;Estacion Moreno;1;
1901;Buenos Aires;Lisandro Olmos Etcheverry;1;
1901;Buenos Aires;Ringuelet;1;
1902;Buenos Aires;La Plata;1;
1903;Buenos Aires;Abasto;1;
1903;Buenos Aires;Buchanan;1;
1903;Buenos Aires;Jose Hernandez;1;
1903;Buenos Aires;Melchor Romero;1;
1904;Buenos Aires;La Plata;1;
1905;Buenos Aires;Poblet;1;
1906;Buenos Aires;La Plata;1;
1907;Buenos Aires;El Carmen;1;
1907;Buenos Aires;La Plata;1;
1908;Buenos Aires;La Plata;1;
1909;Buenos Aires;Arana;1;
1910;Buenos Aires;La Plata;1;
1911;Buenos Aires;Bartolome Bavio;1;
1911;Buenos Aires;Bme B G Mansilla;1;
1911;Buenos Aires;Bme Bavio Gral Mansilla;1;
1911;Buenos Aires;General Mansilla;1;
1911;Buenos Aires;Jose Ferrari;1;
1911;Buenos Aires;Kilometro 92;1;
1912;Buenos Aires;La Plata;1;
1913;Buenos Aires;Cristino Benavidez;1;
1913;Buenos Aires;Julio Arditi;1;
1913;Buenos Aires;Magdalena;1;
1913;Buenos Aires;Payro R;1;
1914;Buenos Aires;La Plata;1;
1915;Buenos Aires;Arbuco;1;
1915;Buenos Aires;Kilometro 103;1;
1915;Buenos Aires;Paraje Starache;1;
1915;Buenos Aires;Roberto Payro;1;
1915;Buenos Aires;Vieytes;1;
1916;Buenos Aires;La Plata;1;
1916;Buenos Aires;Malvinas Argentinas;1;
1917;Buenos Aires;Luis Chico;1;
1917;Buenos Aires;Monte Veloz;1;
1917;Buenos Aires;Veronica;1;
1918;Buenos Aires;Estacion Gomez;1;
1919;Buenos Aires;B A Punta Indio;1;
1919;Buenos Aires;Punta Indio;1;
1921;Buenos Aires;Alvarez Jonte;1;
1921;Buenos Aires;Colonia Beethoven;1;
1921;Buenos Aires;El Rosario;1;
1921;Buenos Aires;La Primavera;1;
1921;Buenos Aires;La Talina;1;
1921;Buenos Aires;Las Tahonas;1;
1921;Buenos Aires;Los Santos Viejos;1;
1921;Buenos Aires;Pancho Diaz;1;
1921;Buenos Aires;Pipinas;1;
1921;Buenos Aires;Rincon De Noario;1;
1923;Buenos Aires;Berisso;1;
1924;Buenos Aires;Beriso;1;
1924;Buenos Aires;Berisso;1;
1925;Buenos Aires;Ensenada;1;
1925;Buenos Aires;Fuerte Barragan;1;
1926;Buenos Aires;Ensenada;1;
1927;Buenos Aires;Escuela Naval Militar Rio Santiago;1;
1929;Buenos Aires;Isla Santiago;1;
1931;Buenos Aires;Punta Lara;1;
1933;Buenos Aires;Abasto;1;
1935;Buenos Aires;Estacion Moreno;1;
1942;Buenos Aires;Los Talas;1;
1947;Buenos Aires;Atalaya;1;
1948;Buenos Aires;Empalme Magdalena;1;
1952;Buenos Aires;Punta Indio;1;
1954;Buenos Aires;Pipinas;1;
1972;Buenos Aires;Oliden;1;
1980;Buenos Aires;Campo Lope Seco;1;
1980;Buenos Aires;Coronel Brandsen;1;
1980;Buenos Aires;Doyhenard;1;
1980;Buenos Aires;Kilometro 44;1;
1980;Buenos Aires;Kilometro 82;1;
1980;Buenos Aires;La Posada;1;
1980;Buenos Aires;Los Merinos;1;
1981;Buenos Aires;B Las Mandarinas;1;
1981;Buenos Aires;Barrio La Dolly;1;
1981;Buenos Aires;Desvio Km 55;1;
1981;Buenos Aires;G Obligado;1;
1981;Buenos Aires;Kilometro 58;1;
1981;Buenos Aires;Kilometro 70;1;
1981;Buenos Aires;Loma Verde;1;
1981;Buenos Aires;Samborombon;1;
1983;Buenos Aires;Gomez;1;
1983;Buenos Aires;Gomez  De La Vega;1;
1983;Buenos Aires;Gomez  De La Vega;1;
1984;Buenos Aires;Domselaar;1;
1986;Buenos Aires;Altamirano;1;
1986;Buenos Aires;Jeppener;1;
1987;Buenos Aires;Alegre;1;
1987;Buenos Aires;Cancha Del Pollo;1;
1987;Buenos Aires;Cuartel 2;1;
1987;Buenos Aires;Espartillar;1;
1987;Buenos Aires;Ranchos;1;
2000;Santa Fe;Rosario;12;
2000;Santa Fe;Villa Angelica;12;
2001;Santa Fe;Rosario;12;
2002;Santa Fe;Rosario;12;
2003;Santa Fe;Rosario;12;
2004;Santa Fe;Rosario;12;
2005;Santa Fe;Rosario;12;
2006;Santa Fe;Rosario;12;
2007;Santa Fe;Rosario;12;
2008;Santa Fe;Rosario;12;
2009;Santa Fe;Rosario;12;
2010;Santa Fe;Rosario;12;
2011;Santa Fe;Rosario;12;
2012;Santa Fe;Rosario;12;
2013;Santa Fe;Rosario;12;
2014;Santa Fe;Rosario;12;
2015;Santa Fe;Loma Verde;12;
2015;Santa Fe;Rosario;12;
2020;Buenos Aires;Zelaya;1;
2025;Buenos Aires;Manzanares;1;
2032;Buenos Aires;Villa Astolfi;1;
2045;Santa Fe;La Fraternidad;12;
2046;Santa Fe;Las Malvinas;12;
2100;Santa Fe;Charigue;12;
2101;Santa Fe;Albarellos;12;
2101;Santa Fe;Monte Flores;12;
2102;Santa Fe;Villa Amelia;12;
2103;Santa Fe;Coronel Bogado;12;
2103;Santa Fe;Juan B. Molina;12;
2103;Santa Fe;Stephenson;12;
2104;Santa Fe;Juan B Molina;12;
2105;Santa Fe;Cañada Rica;12;
2105;Santa Fe;Coronel Dominguez;12;
2105;Santa Fe;La Carolina;12;
2105;Santa Fe;La Vanguardia;12;
2105;Santa Fe;Los Muchachos;12;
2105;Santa Fe;Pereyra Lucena;12;
2105;Santa Fe;Sargento Cabral;12;
2105;Santa Fe;Uranga;12;
2106;Santa Fe;Sargento Cabral;12;
2107;Santa Fe;Alvarez;12;
2107;Santa Fe;Soldini;12;
2108;Santa Fe;Rosario;12;
2108;Santa Fe;Soldini;12;
2109;Santa Fe;Acebal;12;
2109;Santa Fe;Campo Rueda;12;
2109;Santa Fe;Carmen Del Sauce;12;
2110;Santa Fe;Pavon Arriba;12;
2111;Santa Fe;Francisco Paz;12;
2111;Santa Fe;Santa Teresa;12;
2112;Santa Fe;Uranga;12;
2113;Santa Fe;Peyrano;12;
2114;Santa Fe;Coronel Dominguez;12;
2115;Santa Fe;Colonia Valdez;12;
2115;Santa Fe;La Celia;12;
2115;Santa Fe;La Othilia;12;
2115;Santa Fe;Maximo Paz;12;
2115;Santa Fe;Rodolfo Alcorta;12;
2117;Santa Fe;Alcorta;12;
2117;Santa Fe;Loma Verde;12;
2117;Santa Fe;Pueblo Alcorta;12;
2118;Santa Fe;Cepeda;12;
2118;Santa Fe;Empalme Villa Constitucion;12;
2118;Santa Fe;Pavon;12;
2118;Santa Fe;Theobad;12;
2119;Santa Fe;Arminda;12;
2119;Santa Fe;Bernard;12;
2119;Santa Fe;Erasto;12;
2119;Santa Fe;Estacion Erasto;12;
2119;Santa Fe;Maizales;12;
2119;Santa Fe;Piñero;12;
2120;Santa Fe;Pueblo Muñoz;12;
2121;Santa Fe;Perez;12;
2122;Santa Fe;Pujato;12;
2123;Santa Fe;Campo Calvo;12;
2123;Santa Fe;Villa Porucci;12;
2123;Santa Fe;Colonia Clodomira;12;
2123;Santa Fe;Coronel Arnold;12;
2123;Santa Fe;Fuentes;12;
2123;Santa Fe;Pujato;12;
2123;Santa Fe;Zavalla;12;
2124;Santa Fe;Pueblo Nuevo;12;
2124;Santa Fe;Villa Gobernador Galvez;12;
2124;Santa Fe;Villa San Diego;12;
2125;Santa Fe;Zavalla;12;
2126;Santa Fe;Alvear;12;
2126;Santa Fe;Fighiera;12;
2126;Santa Fe;Pueblo Esther;12;
2127;Santa Fe;General Lagos;12;
2127;Santa Fe;Rosario;12;
2128;Santa Fe;Arroyo Seco;12;
2128;Santa Fe;Posta De San Martin;12;
2129;Santa Fe;Pueblo Esther;12;
2130;Santa Fe;Alvear;12;
2130;Santa Fe;Rosario;12;
2131;Santa Fe;Coronel Arnold;12;
2131;Santa Fe;Rosario;12;
2132;Santa Fe;Funes;12;
2133;Santa Fe;La Vanguardia;12;
2134;Santa Fe;Roldan;12;
2135;Santa Fe;Carmen Del Sauce;12;
2136;Santa Fe;Correa;12;
2136;Santa Fe;San Geronimo;12;
2136;Santa Fe;San Jeronimo Sud;12;
2138;Santa Fe;Carcaraña;12;
2138;Santa Fe;Colonia El Carmen;12;
2138;Santa Fe;Semino;12;
2139;Santa Fe;Chañar Ladeado;12;
2141;Santa Fe;La Salada;12;
2142;Santa Fe;Campo Medina;12;
2142;Santa Fe;Ibarlucea;12;
2142;Santa Fe;Kilometro 323;12;
2142;Santa Fe;Lucio V. Lopez;12;
2142;Santa Fe;Luis Palacios;12;
2142;Santa Fe;Salto Grande;12;
2142;Santa Fe;Vicente Echeverria;12;
2143;Santa Fe;Ibarlucea;12;
2143;Santa Fe;Rosario;12;
2144;Santa Fe;Campo Horquesco;12;
2144;Santa Fe;Colonia Medici;12;
2144;Santa Fe;Larguia;12;
2144;Santa Fe;Totoras;12;
2146;Santa Fe;Clason;12;
2146;Santa Fe;Los Leones;12;
2146;Santa Fe;San Genaro;12;
2147;Santa Fe;San Genaro Norte;12;
2147;Santa Fe;Villa Biota;12;
2148;Santa Fe;Campo Castro;12;
2148;Santa Fe;Centeno;12;
2148;Santa Fe;Villa Guastalla;12;
2149;Santa Fe;Casas;12;
2150;Santa Fe;Lucio V Lopez;12;
2150;Santa Fe;Lucio V.Lopez;12;
2151;Santa Fe;Clason;12;
2152;Santa Fe;Granadero Baigorria;12;
2153;Santa Fe;Las Bandurrias;12;
2154;Santa Fe;Capitan Bermudez;12;
2154;Santa Fe;Juan Ortiz;12;
2154;Santa Fe;Kilometro 319;12;
2154;Santa Fe;Villa Cassini;12;
2156;Santa Fe;A D G S Lorenzo;12;
2156;Santa Fe;Borghi;12;
2156;Santa Fe;F Mtar S Lorenzo;12;
2156;Santa Fe;Fray Luis Beltran;12;
2156;Santa Fe;Granaderos;12;
2156;Santa Fe;Tte H Bouchard;12;
2156;Santa Fe;Villa Garibaldi;12;
2156;Santa Fe;Villa Margarita;12;
2158;Santa Fe;Fray Luis Beltran;12;
2170;Santa Fe;Candelaria Sud;12;
2170;Santa Fe;Casilda;12;
2170;Santa Fe;Colonia Candelaria;12;
2170;Santa Fe;Colonia La Costa;12;
2173;Santa Fe;Campo Pesoa;12;
2173;Santa Fe;Chabas;12;
2173;Santa Fe;La Merced;12;
2173;Santa Fe;Sanford;12;
2173;Santa Fe;Villada;12;
2174;Santa Fe;Sanford;12;
2175;Santa Fe;Barlett;12;
2175;Santa Fe;Villa Mugueta;12;
2176;Santa Fe;Villada;12;
2177;Santa Fe;Bigand;12;
2179;Santa Fe;Bombal;12;
2181;Santa Fe;Los Molinos;12;
2183;Santa Fe;Arequito;12;
2183;Santa Fe;La Viuda;12;
2183;Santa Fe;Los Nogales;12;
2183;Santa Fe;Pueblo Arequito;12;
2184;Santa Fe;Los Nogales;12;
2185;Santa Fe;C Toscana Primera;12;
2185;Santa Fe;C Toscana Segunda;12;
2185;Santa Fe;Campo Crenna;12;
2185;Santa Fe;S.J. De La Esquina;12;
2185;Santa Fe;San Jose De La Esquina;12;
2186;Santa Fe;San Jose De La Esquina;12;
2187;Santa Fe;Arteaga;12;
2187;Santa Fe;C Lago Di Como;12;
2189;Santa Fe;Colonia Los Vascos;12;
2189;Cordoba;Cruz Alta;3;
2200;Santa Fe;Las Quintas;12;
2200;Cordoba;P De S Lorenzo;3;
2200;Santa Fe;Pino De S Lorenzo;12;
2200;Santa Fe;San Lorenzo;12;
2201;Santa Fe;Ricardone;12;
2202;Santa Fe;Cerana;12;
2202;Santa Fe;Cullen;12;
2202;Santa Fe;El Transito;12;
2202;Santa Fe;Pueblo Kirston;12;
2202;Santa Fe;Puerto Gral San Martin;12;
2204;Santa Fe;Jesus Maria;12;
2204;Santa Fe;Timbues;12;
2204;Santa Fe;Timbues Jose Maria;12;
2206;Santa Fe;Campo Paletta;12;
2206;Santa Fe;Oliveros;12;
2206;Santa Fe;Rincon De Grondona;12;
2208;Santa Fe;Gaboto;12;
2208;Santa Fe;Maciel;12;
2208;Santa Fe;Puerto Gaboto;12;
2209;Santa Fe;Maciel;12;
2212;Santa Fe;Campo Galloso;12;
2212;Santa Fe;Monje;12;
2214;Santa Fe;Aldao;12;
2215;Santa Fe;Andino;12;
2216;Santa Fe;C Tres Marias;12;
2216;Santa Fe;Campo Raffo;12;
2216;Santa Fe;Serodino;12;
2218;Santa Fe;Carrizales;12;
2218;Santa Fe;Clarke;12;
2222;Santa Fe;Diaz;12;
2223;Buenos Aires;Pinzon;1;
2240;Santa Fe;Campo Garcia;12;
2240;Santa Fe;Campo Moure;12;
2240;Santa Fe;Carcel M Coronda;12;
2240;Santa Fe;Colonia Corondina;12;
2240;Santa Fe;Coronda;12;
2241;Santa Fe;Larrechea;12;
2242;Santa Fe;Arijon;12;
2242;Santa Fe;Arocena;12;
2242;Santa Fe;Desvio Arijon;12;
2242;Santa Fe;Puente Colastine;12;
2243;Santa Fe;San Fabian;12;
2244;Santa Fe;Arocena;12;
2244;Santa Fe;Desvio Arijon;12;
2245;Santa Fe;Barrio Caima;12;
2246;Santa Fe;Barrancas;12;
2246;Santa Fe;Puerto Aragon;12;
2248;Santa Fe;B De Irigoyen;12;
2248;Santa Fe;Bernardo De Irigoyen;12;
2248;Santa Fe;Campo Brarda;12;
2248;Santa Fe;Campo Carignano;12;
2248;Santa Fe;Campo Genero;12;
2248;Santa Fe;Casalegno;12;
2249;Santa Fe;Irigoyen;12;
2252;Santa Fe;Colonia Piaggio;12;
2252;Santa Fe;Galvez;12;
2253;Santa Fe;Campo Gimenez;12;
2253;Santa Fe;Gessler;12;
2253;Santa Fe;Larrechea;12;
2253;Santa Fe;Loma Alta;12;
2253;Santa Fe;Oroño;12;
2254;Santa Fe;Gessler;12;
2254;Santa Fe;Loma Alta;12;
2255;Santa Fe;Campo Rodriguez;12;
2255;Santa Fe;Lopez;12;
2255;Santa Fe;Rigby;12;
2255;Santa Fe;S Martin De Tours;12;
2256;Santa Fe;San Eugenio;12;
2257;Santa Fe;Colonia Belgrano;12;
2257;Santa Fe;Granadero B Bustos;12;
2257;Santa Fe;Wildermuth;12;
2258;Santa Fe;Campo Quiqones;12;
2258;Santa Fe;S C De Buena Vista;12;
2258;Santa Fe;Santa Clara;12;
2258;Santa Fe;Santa Clara De Buena Vista;12;
2261;Buenos Aires;Urquiza;1;
2282;Buenos Aires;Berdier;1;
2300;Santa Fe;C Bella Italia;12;
2300;Santa Fe;El Bayo;12;
2300;Santa Fe;Fassi;12;
2300;Santa Fe;Pueblo Terragni;12;
2300;Santa Fe;Rafaela;12;
2300;Santa Fe;Sierra Pereyra;12;
2300;Santa Fe;Tres Colonias;12;
2301;Santa Fe;Bella Italia;12;
2301;Santa Fe;Capilla San Jose;12;
2301;Santa Fe;Presidente Roca;12;
2301;Santa Fe;Zanetti;12;
2301;Santa Fe;Colonia Fidela;12;
2301;Santa Fe;Coronel Fraga;12;
2301;Santa Fe;Pueblo Marini;12;
2301;Santa Fe;Pueblo Ramona;12;
2301;Santa Fe;Vila;12;
2302;Santa Fe;Castellones;12;
2302;Santa Fe;Susana;12;
2303;Santa Fe;Angelica;12;
2303;Santa Fe;Kilometro 85;12;
2305;Santa Fe;Lehmann;12;
2306;Santa Fe;Vila;12;
2307;Santa Fe;Ataliva;12;
2307;Santa Fe;Campo Daratti;12;
2307;Santa Fe;Galisteo;12;
2308;Santa Fe;Bella Italia;12;
2309;Santa Fe;C Reina Margarita;12;
2309;Santa Fe;Humberto Primero;12;
2309;Santa Fe;Reina Margarita;12;
2309;Santa Fe;San Miguel;12;
2310;Santa Fe;C Castellanos;12;
2310;Santa Fe;Colonia Castellanos;12;
2311;Santa Fe;Adolfo Alsina;12;
2311;Santa Fe;Capivara;12;
2311;Santa Fe;Colonia Maua;12;
2311;Santa Fe;Constanza;12;
2311;Santa Fe;Ituzaingo;12;
2311;Santa Fe;Virginia;12;
2312;Santa Fe;C San Antonio;12;
2312;Santa Fe;Colonia San Antonio;12;
2313;Santa Fe;Colonia Berlin;12;
2313;Santa Fe;Colonia Ortiz;12;
2313;Santa Fe;Cuatro Casas;12;
2313;Santa Fe;Doce Casas;12;
2313;Santa Fe;Moises Ville;12;
2313;Santa Fe;Mutchnik;12;
2313;Santa Fe;Veinticuatro Casas;12;
2313;Santa Fe;Walvelberg;12;
2315;Santa Fe;Estacion Saguier;12;
2317;Santa Fe;Casablanca;12;
2317;Santa Fe;Colonia Aldao;12;
2317;Santa Fe;Colonia Bicha;12;
