COMPROING	NROCOMPROING	CAJA	RAZÓN
RB	700021245	7001596	CAJA_NO_ENCONTRADA
RB	700021245	7001596	CAJA_NO_ENCONTRADA
RB	700021245	7001596	CAJA_NO_ENCONTRADA
RB	700021245	7001596	CAJA_NO_ENCONTRADA
RB	100140402	1001848	CAJA_NO_ENCONTRADA
RB	100140402	1001848	CAJA_NO_ENCONTRADA
RB	100140402	1001848	CAJA_NO_ENCONTRADA
RB	100140402	1001848	CAJA_NO_ENCONTRADA
RB	100140402	1001848	CAJA_NO_ENCONTRADA
RB	100140407	1001848	CAJA_NO_ENCONTRADA
RB	100140407	1001848	CAJA_NO_ENCONTRADA
RB	100140407	1001848	CAJA_NO_ENCONTRADA
RB	100140407	1001848	CAJA_NO_ENCONTRADA
RB	100140408	1001848	CAJA_NO_ENCONTRADA
RB	100140409	1001848	CAJA_NO_ENCONTRADA
RB	100140409	1001848	CAJA_NO_ENCONTRADA
RB	100140409	1001848	CAJA_NO_ENCONTRADA
RB	100140410	1001848	CAJA_NO_ENCONTRADA
RB	100140411	1001848	CAJA_NO_ENCONTRADA
RB	100140411	1001848	CAJA_NO_ENCONTRADA
RB	100140411	1001848	CAJA_NO_ENCONTRADA
RB	100140411	1001848	CAJA_NO_ENCONTRADA
RB	100140411	1001848	CAJA_NO_ENCONTRADA
RB	100140415	1001848	CAJA_NO_ENCONTRADA
RB	100140418	1001848	CAJA_NO_ENCONTRADA
RB	300056545	3001734	CAJA_NO_ENCONTRADA
RB	300056545	3001734	CAJA_NO_ENCONTRADA
RB	300056545	3001734	CAJA_NO_ENCONTRADA
RB	300056545	3001734	CAJA_NO_ENCONTRADA
RB	300056545	3001734	CAJA_NO_ENCONTRADA
RB	200152353	2001739	CAJA_NO_ENCONTRADA
RB	200152353	2001739	CAJA_NO_ENCONTRADA
RB	200152353	2001739	CAJA_NO_ENCONTRADA
RB	200152353	2001739	CAJA_NO_ENCONTRADA
RB	700021251	7001597	CAJA_NO_ENCONTRADA
RB	100140421	1001848	CAJA_NO_ENCONTRADA
RB	100140421	1001848	CAJA_NO_ENCONTRADA
RB	100140421	1001848	CAJA_NO_ENCONTRADA
RB	100140422	1001848	CAJA_NO_ENCONTRADA
RB	100140422	1001848	CAJA_NO_ENCONTRADA
RB	100140422	1001848	CAJA_NO_ENCONTRADA
RB	100140423	1001848	CAJA_NO_ENCONTRADA
RB	100140423	1001848	CAJA_NO_ENCONTRADA
RB	100140424	1001848	CAJA_NO_ENCONTRADA
RB	100140424	1001848	CAJA_NO_ENCONTRADA
RB	100140424	1001848	CAJA_NO_ENCONTRADA
RB	100140424	1001848	CAJA_NO_ENCONTRADA
RB	100140425	1001848	CAJA_NO_ENCONTRADA
RB	100140425	1001848	CAJA_NO_ENCONTRADA
RB	100140425	1001848	CAJA_NO_ENCONTRADA
RB	100140425	1001848	CAJA_NO_ENCONTRADA
RB	100140426	1001848	CAJA_NO_ENCONTRADA
RB	100140426	1001848	CAJA_NO_ENCONTRADA
RB	100140426	1001848	CAJA_NO_ENCONTRADA
RB	100140426	1001848	CAJA_NO_ENCONTRADA
RB	100140426	1001848	CAJA_NO_ENCONTRADA
RB	100140427	1001848	CAJA_NO_ENCONTRADA
RB	100140428	1001848	CAJA_NO_ENCONTRADA
RB	100140428	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140432	1001848	CAJA_NO_ENCONTRADA
RB	100140434	1001848	CAJA_NO_ENCONTRADA
RB	100140434	1001848	CAJA_NO_ENCONTRADA
RB	100140437	1001849	CAJA_NO_ENCONTRADA
RB	100140437	1001849	CAJA_NO_ENCONTRADA
RB	100140437	1001849	CAJA_NO_ENCONTRADA
RB	100140437	1001849	CAJA_NO_ENCONTRADA
RB	100140437	1001849	CAJA_NO_ENCONTRADA
RB	1000004997	10000550	CAJA_NO_ENCONTRADA
RB	1000004997	10000550	CAJA_NO_ENCONTRADA
RB	1000004997	10000550	CAJA_NO_ENCONTRADA
RB	700021263	7001598	CAJA_NO_ENCONTRADA
RB	700021264	7001598	CAJA_NO_ENCONTRADA
RB	700021265	7001598	CAJA_NO_ENCONTRADA
RB	700021265	7001598	CAJA_NO_ENCONTRADA
RB	800026290	8001698	CAJA_NO_ENCONTRADA
RB	800026290	8001698	CAJA_NO_ENCONTRADA
RB	800026291	8001698	CAJA_NO_ENCONTRADA
RB	700021267	7001598	CAJA_NO_ENCONTRADA
RR	300056554	3001735	CAJA_NO_ENCONTRADA
RR	300056554	3001735	CAJA_NO_ENCONTRADA
RR	300056554	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	300056558	3001735	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140443	1001849	CAJA_NO_ENCONTRADA
RB	100140444	1001849	CAJA_NO_ENCONTRADA
RB	100140445	1001849	CAJA_NO_ENCONTRADA
RB	100140445	1001849	CAJA_NO_ENCONTRADA
RB	100140446	1001849	CAJA_NO_ENCONTRADA
RB	100140447	1001849	CAJA_NO_ENCONTRADA
RB	100140447	1001849	CAJA_NO_ENCONTRADA
RB	100140447	1001849	CAJA_NO_ENCONTRADA
RB	100140447	1001849	CAJA_NO_ENCONTRADA
RB	100140448	1001849	CAJA_NO_ENCONTRADA
RB	100140449	1001849	CAJA_NO_ENCONTRADA
RB	800026294	8001698	CAJA_NO_ENCONTRADA
RB	800026294	8001698	CAJA_NO_ENCONTRADA
RB	100140450	1001849	CAJA_NO_ENCONTRADA
RB	100140450	1001849	CAJA_NO_ENCONTRADA
RB	100140450	1001849	CAJA_NO_ENCONTRADA
RB	100140451	1001849	CAJA_NO_ENCONTRADA
RB	100140452	1001849	CAJA_NO_ENCONTRADA
RB	100140452	1001849	CAJA_NO_ENCONTRADA
RB	100140452	1001849	CAJA_NO_ENCONTRADA
RB	100140452	1001849	CAJA_NO_ENCONTRADA
RB	100140452	1001849	CAJA_NO_ENCONTRADA
RB	800026297	8001698	CAJA_NO_ENCONTRADA
RB	800026297	8001698	CAJA_NO_ENCONTRADA
RB	700021272	7001598	CAJA_NO_ENCONTRADA
RB	700021273	7001598	CAJA_NO_ENCONTRADA
RB	800026300	8001698	CAJA_NO_ENCONTRADA
RB	800026300	8001698	CAJA_NO_ENCONTRADA
RB	800026302	8001698	CAJA_NO_ENCONTRADA
RB	100140464	1001850	CAJA_NO_ENCONTRADA
RB	100140466	1001850	CAJA_NO_ENCONTRADA
RB	100140469	1001850	CAJA_NO_ENCONTRADA
RB	100140471	1001850	CAJA_NO_ENCONTRADA
RB	100140472	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140473	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140474	1001850	CAJA_NO_ENCONTRADA
RB	100140475	1001850	CAJA_NO_ENCONTRADA
RB	100140476	1001850	CAJA_NO_ENCONTRADA
RB	100140476	1001850	CAJA_NO_ENCONTRADA
RB	100140476	1001850	CAJA_NO_ENCONTRADA
RB	100140476	1001850	CAJA_NO_ENCONTRADA
RB	100140477	1001850	CAJA_NO_ENCONTRADA
RB	100140477	1001850	CAJA_NO_ENCONTRADA
RB	100140477	1001850	CAJA_NO_ENCONTRADA
RB	100140477	1001850	CAJA_NO_ENCONTRADA
RB	100140477	1001850	CAJA_NO_ENCONTRADA
RB	100140478	1001850	CAJA_NO_ENCONTRADA
RB	100140478	1001850	CAJA_NO_ENCONTRADA
RB	100140478	1001850	CAJA_NO_ENCONTRADA
RB	100140478	1001850	CAJA_NO_ENCONTRADA
RB	100140478	1001850	CAJA_NO_ENCONTRADA
RB	100140479	1001850	CAJA_NO_ENCONTRADA
RB	100140479	1001850	CAJA_NO_ENCONTRADA
RB	100140479	1001850	CAJA_NO_ENCONTRADA
RB	100140479	1001850	CAJA_NO_ENCONTRADA
RB	100140480	1001850	CAJA_NO_ENCONTRADA
RB	100140480	1001850	CAJA_NO_ENCONTRADA
RB	100140480	1001850	CAJA_NO_ENCONTRADA
RB	100140480	1001850	CAJA_NO_ENCONTRADA
RB	100140480	1001850	CAJA_NO_ENCONTRADA
RR	100140493	1001850	CAJA_NO_ENCONTRADA
RB	100140495	1001850	CAJA_NO_ENCONTRADA
RB	100140495	1001850	CAJA_NO_ENCONTRADA
RB	100140495	1001850	CAJA_NO_ENCONTRADA
RB	100140495	1001850	CAJA_NO_ENCONTRADA
RB	700021274	7001599	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057347	4001620	CAJA_NO_ENCONTRADA
RB	400057348	4001620	CAJA_NO_ENCONTRADA
RB	400057348	4001620	CAJA_NO_ENCONTRADA
RB	400057349	4001620	CAJA_NO_ENCONTRADA
RB	400057349	4001620	CAJA_NO_ENCONTRADA
RB	400057349	4001620	CAJA_NO_ENCONTRADA
RB	400057349	4001620	CAJA_NO_ENCONTRADA
RB	800026317	8001700	CAJA_NO_ENCONTRADA
RB	800026317	8001700	CAJA_NO_ENCONTRADA
RB	800026318	8001700	CAJA_NO_ENCONTRADA
RB	700021282	7001599	CAJA_NO_ENCONTRADA
RB	700021282	7001599	CAJA_NO_ENCONTRADA
RB	700021282	7001599	CAJA_NO_ENCONTRADA
RB	700021282	7001599	CAJA_NO_ENCONTRADA
RB	200152417	2001742	CAJA_NO_ENCONTRADA
RB	200152417	2001742	CAJA_NO_ENCONTRADA
RB	200152417	2001742	CAJA_NO_ENCONTRADA
RB	200152418	2001742	CAJA_NO_ENCONTRADA
RB	200152419	2001742	CAJA_NO_ENCONTRADA
RB	200152420	2001742	CAJA_NO_ENCONTRADA
RB	700021283	7001599	CAJA_NO_ENCONTRADA
RB	700021283	7001599	CAJA_NO_ENCONTRADA
RB	700021283	7001599	CAJA_NO_ENCONTRADA
RB	700021283	7001599	CAJA_NO_ENCONTRADA
RB	700021283	7001599	CAJA_NO_ENCONTRADA
RB	100140539	1001851	CAJA_NO_ENCONTRADA
RB	100140541	1001851	CAJA_NO_ENCONTRADA
RB	100140541	1001851	CAJA_NO_ENCONTRADA
RB	100140541	1001851	CAJA_NO_ENCONTRADA
RB	100140543	1001851	CAJA_NO_ENCONTRADA
RB	100140544	1001851	CAJA_NO_ENCONTRADA
RB	100140545	1001851	CAJA_NO_ENCONTRADA
RB	100140545	1001851	CAJA_NO_ENCONTRADA
RB	100140545	1001851	CAJA_NO_ENCONTRADA
RB	100140545	1001851	CAJA_NO_ENCONTRADA
RB	100140546	1001851	CAJA_NO_ENCONTRADA
RB	100140546	1001851	CAJA_NO_ENCONTRADA
RB	100140546	1001851	CAJA_NO_ENCONTRADA
RB	100140546	1001851	CAJA_NO_ENCONTRADA
RB	100140546	1001851	CAJA_NO_ENCONTRADA
RB	100140547	1001851	CAJA_NO_ENCONTRADA
RB	700021287	7001599	CAJA_NO_ENCONTRADA
RB	700021287	7001599	CAJA_NO_ENCONTRADA
RB	700021287	7001599	CAJA_NO_ENCONTRADA
RB	700021287	7001599	CAJA_NO_ENCONTRADA
RB	100140558	1001852	CAJA_NO_ENCONTRADA
RB	100140558	1001852	CAJA_NO_ENCONTRADA
RB	100140558	1001852	CAJA_NO_ENCONTRADA
RB	100140558	1001852	CAJA_NO_ENCONTRADA
RB	100140558	1001852	CAJA_NO_ENCONTRADA
RB	100140560	1001852	CAJA_NO_ENCONTRADA
RB	100140561	1001852	CAJA_NO_ENCONTRADA
RB	100140562	1001852	CAJA_NO_ENCONTRADA
RB	100140562	1001852	CAJA_NO_ENCONTRADA
RB	100140562	1001852	CAJA_NO_ENCONTRADA
RB	100140562	1001852	CAJA_NO_ENCONTRADA
RB	100140562	1001852	CAJA_NO_ENCONTRADA
RB	100140563	1001852	CAJA_NO_ENCONTRADA
RB	100140564	1001852	CAJA_NO_ENCONTRADA
RB	100140564	1001852	CAJA_NO_ENCONTRADA
RB	100140564	1001852	CAJA_NO_ENCONTRADA
RB	100140564	1001852	CAJA_NO_ENCONTRADA
RB	300056593	3001738	CAJA_NO_ENCONTRADA
RB	100140566	1001852	CAJA_NO_ENCONTRADA
RB	100140566	1001852	CAJA_NO_ENCONTRADA
RB	100140566	1001852	CAJA_NO_ENCONTRADA
RB	100140566	1001852	CAJA_NO_ENCONTRADA
RB	100140566	1001852	CAJA_NO_ENCONTRADA
RB	100140567	1001852	CAJA_NO_ENCONTRADA
RB	100140568	1001852	CAJA_NO_ENCONTRADA
RB	100140568	1001852	CAJA_NO_ENCONTRADA
RB	100140568	1001852	CAJA_NO_ENCONTRADA
RB	100140569	1001852	CAJA_NO_ENCONTRADA
RB	100140570	1001852	CAJA_NO_ENCONTRADA
RB	100140570	1001852	CAJA_NO_ENCONTRADA
RB	100140571	1001852	CAJA_NO_ENCONTRADA
RB	100140571	1001852	CAJA_NO_ENCONTRADA
RB	100140571	1001852	CAJA_NO_ENCONTRADA
RB	100140571	1001852	CAJA_NO_ENCONTRADA
RB	100140571	1001852	CAJA_NO_ENCONTRADA
RB	300056595	3001738	CAJA_NO_ENCONTRADA
RB	300056595	3001738	CAJA_NO_ENCONTRADA
RB	300056595	3001738	CAJA_NO_ENCONTRADA
RB	1000005024	10000553	CAJA_NO_ENCONTRADA
RB	1000005024	10000553	CAJA_NO_ENCONTRADA
RB	100140577	1001852	CAJA_NO_ENCONTRADA
RB	100140578	1001852	CAJA_NO_ENCONTRADA
RB	100140578	1001852	CAJA_NO_ENCONTRADA
RB	100140578	1001852	CAJA_NO_ENCONTRADA
RB	100140581	1001852	CAJA_NO_ENCONTRADA
RB	100140581	1001852	CAJA_NO_ENCONTRADA
RB	100140581	1001852	CAJA_NO_ENCONTRADA
RB	100140581	1001852	CAJA_NO_ENCONTRADA
RB	100140582	1001852	CAJA_NO_ENCONTRADA
RB	100140583	1001852	CAJA_NO_ENCONTRADA
RB	100140583	1001852	CAJA_NO_ENCONTRADA
RB	100140583	1001852	CAJA_NO_ENCONTRADA
RB	100140583	1001852	CAJA_NO_ENCONTRADA
RB	100140583	1001852	CAJA_NO_ENCONTRADA
RB	100140584	1001852	CAJA_NO_ENCONTRADA
RB	100140585	1001852	CAJA_NO_ENCONTRADA
RB	100140585	1001852	CAJA_NO_ENCONTRADA
RB	100140585	1001852	CAJA_NO_ENCONTRADA
RB	100140585	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140586	1001852	CAJA_NO_ENCONTRADA
RB	100140587	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140588	1001852	CAJA_NO_ENCONTRADA
RB	100140589	1001852	CAJA_NO_ENCONTRADA
RB	100140593	1001852	CAJA_NO_ENCONTRADA
RB	100140594	1001852	CAJA_NO_ENCONTRADA
RB	600000875	6000896	CAJA_NO_ENCONTRADA
RB	600000875	6000896	CAJA_NO_ENCONTRADA
RB	600000875	6000896	CAJA_NO_ENCONTRADA
RB	400057368	4001621	CAJA_NO_ENCONTRADA
RB	100140599	1001852	CAJA_NO_ENCONTRADA
RR	100140600	1001852	FACTURA_NO_ENCONTRADA
RR	100140600	1001852	FACTURA_NO_ENCONTRADA
RR	100140600	1001852	FACTURA_NO_ENCONTRADA
RR	100140600	1001852	FACTURA_NO_ENCONTRADA
RR	100140600	1001852	FACTURA_NO_ENCONTRADA
RB	100140601	1001852	CAJA_NO_ENCONTRADA
RB	100140602	1001852	CAJA_NO_ENCONTRADA
RB	100140602	1001852	CAJA_NO_ENCONTRADA
RB	100140602	1001852	CAJA_NO_ENCONTRADA
RB	100140602	1001852	CAJA_NO_ENCONTRADA
RB	100140603	1001852	CAJA_NO_ENCONTRADA
RB	100140604	1001852	CAJA_NO_ENCONTRADA
RB	100140604	1001852	CAJA_NO_ENCONTRADA
RB	100140604	1001852	CAJA_NO_ENCONTRADA
RB	100140604	1001852	CAJA_NO_ENCONTRADA
RB	100140605	1001852	CAJA_NO_ENCONTRADA
RB	100140605	1001852	CAJA_NO_ENCONTRADA
RB	100140605	1001852	CAJA_NO_ENCONTRADA
RB	100140605	1001852	CAJA_NO_ENCONTRADA
RB	100140605	1001852	CAJA_NO_ENCONTRADA
RB	100140606	1001852	CAJA_NO_ENCONTRADA
RB	100140606	1001852	CAJA_NO_ENCONTRADA
RB	100140606	1001852	CAJA_NO_ENCONTRADA
RB	100140606	1001852	CAJA_NO_ENCONTRADA
RB	100140607	1001852	CAJA_NO_ENCONTRADA
RB	100140607	1001852	CAJA_NO_ENCONTRADA
RB	100140607	1001852	CAJA_NO_ENCONTRADA
RB	100140607	1001852	CAJA_NO_ENCONTRADA
RB	100140607	1001852	CAJA_NO_ENCONTRADA
RB	700021291	7001600	CAJA_NO_ENCONTRADA
RB	700021296	7001600	CAJA_NO_ENCONTRADA
RB	700021296	7001600	CAJA_NO_ENCONTRADA
RB	700021297	7001600	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	800026332	8001701	CAJA_NO_ENCONTRADA
RB	100140620	1001853	CAJA_NO_ENCONTRADA
RB	800026341	8001702	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	100140628	1001854	CAJA_NO_ENCONTRADA
RB	700021302	7001602	CAJA_NO_ENCONTRADA
RB	100140631	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140632	1001854	CAJA_NO_ENCONTRADA
RB	100140634	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140635	1001854	CAJA_NO_ENCONTRADA
RB	100140636	1001854	CAJA_NO_ENCONTRADA
RB	100140636	1001854	CAJA_NO_ENCONTRADA
RB	100140636	1001854	CAJA_NO_ENCONTRADA
RB	100140636	1001854	CAJA_NO_ENCONTRADA
RB	100140636	1001854	CAJA_NO_ENCONTRADA
RB	100140637	1001854	CAJA_NO_ENCONTRADA
RB	100140638	1001854	CAJA_NO_ENCONTRADA
RB	800026347	8001703	CAJA_NO_ENCONTRADA
RB	800026347	8001703	CAJA_NO_ENCONTRADA
RB	800026351	8001703	CAJA_NO_ENCONTRADA
RB	800026351	8001703	CAJA_NO_ENCONTRADA
RB	800026351	8001703	CAJA_NO_ENCONTRADA
RB	700021304	7001602	CAJA_NO_ENCONTRADA
RB	700021305	7001602	CAJA_NO_ENCONTRADA
RB	700021307	7001602	CAJA_NO_ENCONTRADA
RB	700021307	7001602	CAJA_NO_ENCONTRADA
RB	700021307	7001602	CAJA_NO_ENCONTRADA
RB	700021308	7001602	CAJA_NO_ENCONTRADA
RB	700021308	7001602	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140642	1001854	CAJA_NO_ENCONTRADA
RB	100140643	1001854	CAJA_NO_ENCONTRADA
RB	100140643	1001854	CAJA_NO_ENCONTRADA
RB	100140643	1001854	CAJA_NO_ENCONTRADA
RB	100140643	1001854	CAJA_NO_ENCONTRADA
RB	100140643	1001854	CAJA_NO_ENCONTRADA
RB	100140647	1001854	CAJA_NO_ENCONTRADA
RB	100140647	1001854	CAJA_NO_ENCONTRADA
RB	100140648	1001854	CAJA_NO_ENCONTRADA
RB	100140648	1001854	CAJA_NO_ENCONTRADA
RB	100140648	1001854	CAJA_NO_ENCONTRADA
RB	100140648	1001854	CAJA_NO_ENCONTRADA
RB	100140648	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140649	1001854	CAJA_NO_ENCONTRADA
RB	100140650	1001854	CAJA_NO_ENCONTRADA
RB	100140651	1001854	CAJA_NO_ENCONTRADA
RB	100140652	1001854	CAJA_NO_ENCONTRADA
RB	800026355	8001703	CAJA_NO_ENCONTRADA
RB	100140656	1001854	CAJA_NO_ENCONTRADA
RB	100140659	1001855	CAJA_NO_ENCONTRADA
RB	100140659	1001855	CAJA_NO_ENCONTRADA
RB	100140659	1001855	CAJA_NO_ENCONTRADA
RB	100140659	1001855	CAJA_NO_ENCONTRADA
RB	100140659	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	100140661	1001855	CAJA_NO_ENCONTRADA
RB	700021309	7001603	CAJA_NO_ENCONTRADA
RB	800026360	8001704	CAJA_NO_ENCONTRADA
RB	700021310	7001603	CAJA_NO_ENCONTRADA
RB	100140671	1001855	CAJA_NO_ENCONTRADA
RB	400057386	4001624	CAJA_NO_ENCONTRADA
RB	400057387	4001624	CAJA_NO_ENCONTRADA
RB	400057387	4001624	CAJA_NO_ENCONTRADA
RB	100140674	1001855	CAJA_NO_ENCONTRADA
RB	100140674	1001855	CAJA_NO_ENCONTRADA
RB	100140674	1001855	CAJA_NO_ENCONTRADA
RB	100140674	1001855	CAJA_NO_ENCONTRADA
RB	100140675	1001855	CAJA_NO_ENCONTRADA
RB	100140675	1001855	CAJA_NO_ENCONTRADA
RB	100140675	1001855	CAJA_NO_ENCONTRADA
RB	100140675	1001855	CAJA_NO_ENCONTRADA
RB	100140675	1001855	CAJA_NO_ENCONTRADA
RB	100140676	1001855	CAJA_NO_ENCONTRADA
RB	100140676	1001855	CAJA_NO_ENCONTRADA
RB	100140676	1001855	CAJA_NO_ENCONTRADA
RB	100140676	1001855	CAJA_NO_ENCONTRADA
RB	100140676	1001855	CAJA_NO_ENCONTRADA
RB	100140677	1001855	CAJA_NO_ENCONTRADA
RB	100140678	1001855	CAJA_NO_ENCONTRADA
RB	100140678	1001855	CAJA_NO_ENCONTRADA
RB	100140678	1001855	CAJA_NO_ENCONTRADA
RB	100140678	1001855	CAJA_NO_ENCONTRADA
RB	100140678	1001855	CAJA_NO_ENCONTRADA
RB	100140679	1001855	CAJA_NO_ENCONTRADA
RB	100140679	1001855	CAJA_NO_ENCONTRADA
RB	100140679	1001855	CAJA_NO_ENCONTRADA
RB	100140679	1001855	CAJA_NO_ENCONTRADA
RB	100140679	1001855	CAJA_NO_ENCONTRADA
RB	100140680	1001855	CAJA_NO_ENCONTRADA
RB	100140680	1001855	CAJA_NO_ENCONTRADA
RB	100140681	1001855	CAJA_NO_ENCONTRADA
RB	100140682	1001855	CAJA_NO_ENCONTRADA
RB	100140683	1001855	CAJA_NO_ENCONTRADA
RB	100140683	1001855	CAJA_NO_ENCONTRADA
RB	100140683	1001855	CAJA_NO_ENCONTRADA
RB	100140685	1001855	CAJA_NO_ENCONTRADA
RB	100140685	1001855	CAJA_NO_ENCONTRADA
RB	100140685	1001855	CAJA_NO_ENCONTRADA
RB	100140685	1001855	CAJA_NO_ENCONTRADA
RB	100140685	1001855	CAJA_NO_ENCONTRADA
RB	100140686	1001855	CAJA_NO_ENCONTRADA
